,step,value,seed,curve_id
633,6.571008,0.356515583843415,0,Pong
634,6.771712,0.360481589103893,0,Pong
635,6.986752,0.365934843382146,0,Pong
636,7.168,0.373016992979617,0,Pong
637,7.3728,0.375708211920417,0,Pong
638,7.575552,0.378399430861216,0,Pong
639,7.768064,0.379390931332078,0,Pong
640,7.983104,0.380736540802477,0,Pong
641,8.184832,0.382577902196825,0,Pong
642,8.387584,0.381940507348469,0,Pong
643,8.589312,0.38201133049919,0,Pong
644,8.790016,0.382861191422676,0,Pong
645,8.996864,0.389447592473233,0,Pong
646,9.198592,0.398654392690902,0,Pong
647,9.396224,0.411614732093919,0,Pong
648,9.592832,0.414093484959589,0,Pong
649,9.772032,0.406940508834363,0,Pong
650,9.955328,0.396529745447737,0,Pong
651,10.145792,0.39242209726285,0,Pong
652,10.349568,0.40127478848098,0,Pong
653,10.545152,0.419617565765597,0,Pong
654,10.769408,0.435410767033823,0,Pong
655,10.948608,0.44334277755478,0,Pong
656,11.157504,0.440793201538389,0,Pong
657,11.360256,0.438101982597589,0,Pong
658,11.557888,0.439518411841676,0,Pong
659,11.761664,0.447237959664537,0,Pong
660,11.977728,0.460339941991963,0,Pong
661,12.184576,0.45970255052064,0,Pong
662,12.3648,0.457861189126293,0,Pong
663,12.565504,0.447875351135859,0,Pong
664,12.755968,0.443767702950972,0,Pong
665,12.946432,0.449291780379946,0,Pong
666,13.174784,0.450991498849885,0,Pong
667,13.394944,0.463243625319376,0,Pong
668,13.581312,0.470609064142697,0,Pong
669,13.77792,0.482932012074392,0,Pong
670,13.98272,0.491713881830318,0,Pong
671,14.164992,0.495679887090796,0,Pong
672,14.381056,0.49610481755254,0,Pong
673,14.579712,0.48888101996511,0,Pong
674,14.780416,0.488101982192345,0,Pong
675,14.963712,0.485269122015653,0,Pong
676,15.172608,0.481019829217841,0,Pong
677,15.379456,0.478895183663193,0,Pong
678,15.594496,0.472946175772475,0,Pong
679,15.792128,0.474220962092154,0,Pong
680,15.990784,0.475354107175941,0,Pong
681,16.2048,0.477266288343975,0,Pong
682,16.413696,0.487110481721484,0,Pong
683,16.584704,0.491288953057092,0,Pong
684,16.799744,0.501274787670492,0,Pong
685,16.989184,0.512960340753831,0,Pong
686,17.193984,0.517138810400922,0,Pong
687,17.384448,0.519759206191001,0,Pong
688,17.584128,0.514518412922327,0,Pong
689,17.8176,0.508286117494275,0,Pong
690,18.018304,0.508144474569866,0,Pong
691,18.198528,0.513951840380434,0,Pong
692,18.403328,0.51961756411085,0,Pong
693,18.593792,0.52478753591732,0,Pong
694,18.782208,0.520396600195099,0,Pong
695,18.98496,0.505311614393175,0,Pong
696,19.170304,0.496883851948271,0,Pong
697,19.355648,0.488739377040701,0,Pong
698,19.552256,0.490651558208736,0,Pong
699,19.78368,0.498229461418671,0,Pong
700,0.009216,0.007689186939099,8,Pong
701,0.228352,0.0307567855791735,8,Pong
702,0.421888,0.0550654215898235,8,Pong
703,0.636928,0.0737353208720177,8,Pong
704,0.843776,0.102903679477594,8,Pong
705,1.020928,0.128682711982187,8,Pong
706,1.216512,0.138526913802279,8,Pong
707,1.409024,0.154107655749443,8,Pong
708,1.601536,0.190934849866051,8,Pong
709,1.77664,0.220963176856973,8,Pong
710,1.967104,0.255594900579696,8,Pong
711,2.168832,0.28732294941759,8,Pong
712,2.37568,0.29688385188073,8,Pong
713,2.579456,0.313314444620278,8,Pong
714,2.81088,0.337747874408538,8,Pong
715,3.024896,0.364376767836617,8,Pong
716,3.236864,0.393909346280625,8,Pong
717,3.438592,0.405240793741459,8,Pong
718,3.627008,0.398229460540642,8,Pong
719,3.818496,0.383215293668147,8,Pong
720,4.013056,0.380028326180434,8,Pong
721,4.186112,0.384985831911773,8,Pong
722,4.371456,0.397733708616694,8,Pong
723,4.578304,0.407436260758311,8,Pong
724,4.793344,0.409419261700033,8,Pong
725,4.968448,0.407861189531537,8,Pong
726,5.152768,0.417847024144937,8,Pong
727,5.372928,0.425920677590303,8,Pong
728,5.566464,0.434631725884024,8,Pong
729,5.76512,0.464589233101259,8,Pong
730,5.956608,0.477407931268384,8,Pong
731,6.157312,0.488881018276593,8,Pong
732,6.344704,0.49773371118324,8,Pong
733,6.571008,0.482152975990144,8,Pong
734,6.771712,0.476558073721932,8,Pong
735,6.986752,0.477620397343514,8,Pong
736,7.168,0.488172805343066,8,Pong
737,7.3728,0.51572237862406,8,Pong
738,7.575552,0.549716714252494,8,Pong
739,7.768064,0.578753541194683,8,Pong
740,7.983104,0.58895184125002,8,Pong
741,8.184832,0.589730878178526,8,Pong
742,8.387584,0.577691217784166,8,Pong
743,8.589312,0.581869687853386,8,Pong
744,8.790016,0.603328611796706,8,Pong
745,8.996864,0.631303116383701,8,Pong
746,9.198592,0.654461756475249,8,Pong
747,9.396224,0.662747875151486,8,Pong
748,9.592832,0.658852691353212,8,Pong
749,9.772032,0.651770538378707,8,Pong
750,9.955328,0.660056657899203,8,Pong
751,10.145792,0.668413598881903,8,Pong
752,10.349568,0.678045326184281,8,Pong
753,10.545152,0.691288951436116,8,Pong
754,10.769408,0.697237959326833,8,Pong
755,10.948608,0.69135977289832,8,Pong
756,11.157504,0.68682719425169,8,Pong
757,11.360256,0.677407931335925,8,Pong
758,11.557888,0.676345607714342,8,Pong
759,11.761664,0.687818694722551,8,Pong
760,11.977728,0.69837110441062,8,Pong
761,12.184576,0.703045325981659,8,Pong
762,12.3648,0.691784703360063,8,Pong
763,12.565504,0.673300284839555,8,Pong
764,12.755968,0.654603400243916,8,Pong
765,12.946432,0.636543909652375,8,Pong
766,13.174784,0.631232295765755,8,Pong
767,13.394944,0.643059490084986,8,Pong
768,13.581312,0.661260622756677,8,Pong
769,13.77792,0.676628894407418,8,Pong
770,13.98272,0.683569403613255,8,Pong
771,14.164992,0.673016996457962,8,Pong
772,14.381056,0.656728044954305,8,Pong
773,14.579712,0.641926345845458,8,Pong
774,14.780416,0.641501417072231,8,Pong
775,14.963712,0.651558073992094,8,Pong
776,15.172608,0.66550991555449,8,Pong
777,15.379456,0.684419262848225,8,Pong
778,15.594496,0.691926344595955,8,Pong
779,15.792128,0.693201132604151,8,Pong
780,15.990784,0.691501415822729,8,Pong
781,16.2048,0.683994334074998,8,Pong
782,16.413696,0.679745042965703,8,Pong
783,16.584704,0.678611897881916,8,Pong
784,16.799744,0.677762038646947,8,Pong
785,16.989184,0.676558073789472,8,Pong
786,17.193984,0.668555240117794,8,Pong
787,17.384448,0.662039660529442,8,Pong
788,17.584128,0.651841361529429,8,Pong
789,17.8176,0.656090652638724,8,Pong
790,18.018304,0.658994335966137,8,Pong
791,18.198528,0.663597734386455,8,Pong
792,18.403328,0.669900849588194,8,Pong
793,18.593792,0.670254956899216,8,Pong
794,18.782208,0.67167138783182,8,Pong
795,18.98496,0.666855523336373,8,Pong
796,19.170304,0.663243625386916,8,Pong
797,19.355648,0.660339942059503,8,Pong
798,19.552256,0.669334276202042,8,Pong
799,19.78368,0.68002832881452,8,Pong
800,0.009216,0.00566572237960338,16,Pong
801,0.228352,0.0405099020463549,16,Pong
802,0.421888,0.0741265254610546,16,Pong
803,0.636928,0.0865439031346999,16,Pong
804,0.843776,0.120042483462153,16,Pong
805,1.020928,0.147167135568246,16,Pong
806,1.216512,0.160906509366995,16,Pong
807,1.409024,0.18031160689616,16,Pong
808,1.601536,0.196671383239054,16,Pong
809,1.77664,0.201770535271836,16,Pong
810,1.967104,0.213243629034113,16,Pong
811,2.168832,0.228116152982198,16,Pong
812,2.37568,0.246317283965373,16,Pong
813,2.579456,0.272875357619764,16,Pong
814,2.81088,0.293909347091113,16,Pong
815,3.024896,0.312464587073826,16,Pong
816,3.236864,0.30460339970359,16,Pong
817,3.438592,0.280311612839739,16,Pong
818,3.627008,0.251628898696251,16,Pong
819,3.818496,0.222733715100599,16,Pong
820,4.013056,0.220892353706252,16,Pong
821,4.186112,0.232365440714461,16,Pong
822,4.371456,0.246104814513209,16,Pong
823,4.578304,0.265297449344278,16,Pong
824,4.793344,0.279178469444469,16,Pong
825,4.968448,0.28420679832653,16,Pong
826,5.152768,0.284844193174886,16,Pong
827,5.372928,0.279461755293287,16,Pong
828,5.566464,0.278116149199921,16,Pong
829,5.76512,0.287606235266407,16,Pong
830,5.956608,0.303824365307859,16,Pong
831,6.157312,0.320609067046946,16,Pong
832,6.344704,0.326558076626181,16,Pong
833,6.571008,0.327832866322893,16,Pong
834,6.771712,0.33038243896225,16,Pong
835,6.986752,0.337889520709981,16,Pong
836,7.168,0.363951842440424,16,Pong
837,7.3728,0.392351274112129,16,Pong
838,7.575552,0.423087819102128,16,Pong
839,7.768064,0.435623229731919,16,Pong
840,7.983104,0.433144473489216,16,Pong
841,8.184832,0.440934841085764,16,Pong
842,8.387584,0.455169968496976,16,Pong
843,8.589312,0.48966005478297,16,Pong
844,8.790016,0.528824361795744,16,Pong
845,8.996864,0.552266288580368,16,Pong
846,9.198592,0.563031161388662,16,Pong
847,9.396224,0.56940509912112,16,Pong
848,9.592832,0.580807365511383,16,Pong
849,9.772032,0.596671388241813,16,Pong
850,9.955328,0.610764872306488,16,Pong
851,10.145792,0.611827195228919,16,Pong
852,10.349568,0.605099149987566,16,Pong
853,10.545152,0.595254957111336,16,Pong
854,10.769408,0.595750708191025,16,Pong
855,10.948608,0.596317280469088,16,Pong
856,11.157504,0.597096317265679,16,Pong
857,11.360256,0.586614731071311,16,Pong
858,11.557888,0.566218130538509,16,Pong
859,11.761664,0.561048159048637,16,Pong
860,11.977728,0.567138810417807,16,Pong
861,12.184576,0.579390934882184,16,Pong
862,12.3648,0.582932011369436,16,Pong
863,12.565504,0.586898016827788,16,Pong
864,12.755968,0.578541076478282,16,Pong
865,12.946432,0.582294617668744,16,Pong
866,13.174784,0.598441926247992,16,Pong
867,13.394944,0.602266288808317,16,Pong
868,13.581312,0.599787535309454,16,Pong
869,13.77792,0.589164305847697,16,Pong
870,13.98272,0.568059489848594,16,Pong
871,14.164992,0.551345609149582,16,Pong
872,14.381056,0.542705382740194,16,Pong
873,14.579712,0.545184136239057,16,Pong
874,14.780416,0.562252125093349,16,Pong
875,14.963712,0.581019830306934,16,Pong
876,15.172608,0.5936968839139,16,Pong
877,15.379456,0.601983002801202,16,Pong
878,15.594496,0.597521246566566,16,Pong
879,15.792128,0.598725212268299,16,Pong
880,15.990784,0.611473087231937,16,Pong
881,16.2048,0.610056656721462,16,Pong
882,16.413696,0.602478752983866,16,Pong
883,16.584704,0.587322945719738,16,Pong
884,16.799744,0.575212464509558,16,Pong
885,16.989184,0.575779036629322,16,Pong
886,17.193984,0.601841360048283,16,Pong
887,17.384448,0.627974504085189,16,Pong
888,17.584128,0.643980169937901,16,Pong
889,17.8176,0.653470255160129,16,Pong
890,18.018304,0.657790367731629,16,Pong
891,18.198528,0.65849858404219,16,Pong
892,18.403328,0.662889518075894,16,Pong
893,18.593792,0.670467421285829,16,Pong
894,18.782208,0.663385268311325,16,Pong
895,18.98496,0.663526911235734,16,Pong
896,19.170304,0.661543908605495,16,Pong
897,19.355648,0.652691217387364,16,Pong
898,19.552256,0.647733710811766,16,Pong
899,19.78368,0.63895184105584,16,Pong
900,0.016384,0.237225,8,Boxing
901,0.23552,0.173964997486273,8,Boxing
902,0.429056,0.265340549690194,8,Boxing
903,0.644096,0.245132496386518,8,Boxing
904,0.850944,0.264242285539458,8,Boxing
905,1.028096,0.328820203462988,8,Boxing
906,1.22368,0.354519585375736,8,Boxing
907,1.416192,0.358473335532844,8,Boxing
908,1.608704,0.41382584558775,8,Boxing
909,1.783808,0.366380843702455,8,Boxing
910,1.974272,0.392739167609314,8,Boxing
911,2.176,0.474449993715684,8,Boxing
912,2.382848,0.629305195764701,8,Boxing
913,2.586624,0.997003956448038,8,Boxing
914,2.818048,1.5235116654098,8,Boxing
915,3.032064,2.00323334590197,8,Boxing
916,3.244032,2.20619250754118,8,Boxing
917,3.44576,2.33337145456274,8,Boxing
918,3.634176,2.35841187877059,8,Boxing
919,3.825664,2.44803018948038,8,Boxing
920,4.020224,2.46911686745882,8,Boxing
921,4.19328,2.48888563002745,8,Boxing
922,4.378624,2.31294375,8,Boxing
923,4.585472,2.28856229920785,8,Boxing
924,4.800512,2.57718605674903,8,Boxing
925,4.975616,2.74258461349805,8,Boxing
926,5.159936,3.04306964114904,8,Boxing
927,5.380096,3.22757798705101,8,Boxing
928,5.573632,3.2216473519961,8,Boxing
929,5.772288,3.38836379273335,8,Boxing
930,5.963776,3.36530022592942,8,Boxing
931,6.16448,3.37979732685884,8,Boxing
932,6.351872,3.55573920688629,8,Boxing
933,6.578176,3.48127690767844,8,Boxing
934,6.77888,3.37584354920785,8,Boxing
935,6.99392,3.21967043174903,8,Boxing
936,7.175168,3.03911586349805,8,Boxing
937,7.379968,3.14520813254118,8,Boxing
938,7.58272,3.27436396838824,8,Boxing
939,7.775232,3.48720747989019,8,Boxing
940,7.990272,3.64535745475292,8,Boxing
941,8.192,3.63217830065489,8,Boxing
942,8.394752,3.7000510542353,8,Boxing
943,8.59648,3.62888355926275,8,Boxing
944,8.797184,3.31653732434511,8,Boxing
945,9.004032,3.17156650358041,8,Boxing
946,9.20576,3.06613314510981,8,Boxing
947,9.403392,3.03186728161176,8,Boxing
948,9.6,3.31587828808626,8,Boxing
949,9.7792,3.40417871480783,8,Boxing
950,9.962496,3.51817853915294,8,Boxing
951,10.15296,3.70400483188629,8,Boxing
952,10.356736,3.75079087606668,8,Boxing
953,10.55232,3.87138024603923,8,Boxing
954,10.776576,3.96429336098433,8,Boxing
955,10.955776,3.91157668174903,8,Boxing
956,11.164672,3.75408568030198,8,Boxing
957,11.367424,3.7033458584706,8,Boxing
958,11.565056,3.71125335092942,8,Boxing
959,11.768832,3.71586603915294,8,Boxing
960,11.984896,3.97813148849805,8,Boxing
961,12.191744,4.24303270581961,8,Boxing
962,12.371968,4.2436916792353,8,Boxing
963,12.572672,4.39261627765099,8,Boxing
964,12.763136,4.40974908371369,8,Boxing
965,12.9536,4.40381857434511,8,Boxing
966,13.181952,4.31024648598433,8,Boxing
967,13.402112,4.31881288901567,8,Boxing
968,13.58848,4.41304395079215,8,Boxing
969,13.785088,4.22524073781172,8,Boxing
970,13.989888,4.3128821911176,8,Boxing
971,14.17216,4.27993427445094,8,Boxing
972,14.388224,3.99921807221174,8,Boxing
973,14.58688,4.07697523849805,8,Boxing
974,14.787584,4.16527560237646,8,Boxing
975,14.97088,4.09740297448238,8,Boxing
976,15.177728,4.20547210092942,8,Boxing
977,15.383552,4.16922931718429,8,Boxing
978,15.599616,4.11321789655685,8,Boxing
979,15.798272,4.11717161136468,8,Boxing
980,15.996928,4.27268575540781,8,Boxing
981,16.210944,4.42951790912549,8,Boxing
982,16.41984,4.50925186997255,8,Boxing
983,16.590848,4.70891629021962,8,Boxing
984,16.805888,4.62391073057651,8,Boxing
985,16.995328,4.48223458836079,8,Boxing
986,17.197056,4.58437307975292,8,Boxing
987,17.390592,4.50991071770191,8,Boxing
988,17.589248,4.41633862934112,8,Boxing
989,17.818624,4.53956389297644,8,Boxing
990,18.021376,4.52572582830588,8,Boxing
991,18.202624,4.62259278374513,8,Boxing
992,18.408448,4.73725151866277,8,Boxing
993,18.596864,4.70364462858041,8,Boxing
994,18.787328,4.69771399352551,8,Boxing
995,18.987008,4.70298565516472,8,Boxing
996,19.173376,4.73659254524708,8,Boxing
997,19.360768,4.79985261060397,8,Boxing
998,19.555328,4.84597974421183,8,Boxing
999,19.781632,4.78996826074123,8,Boxing
1000,0.016384,0.020925,0,Boxing
1001,0.23552,0.0578924980044365,0,Boxing
1002,0.429056,0.0418499987527728,0,Boxing
1003,0.644096,0.0924187498960644,0,Boxing
1004,0.850944,0.153449999896064,0,Boxing
1005,1.028096,0.264701251891628,0,Boxing
1006,1.22368,0.468371259811521,0,Boxing
1007,1.416192,0.757136262971163,0,Boxing
1008,1.608704,1.05531751962304,0,Boxing
1009,1.783808,1.31548502926826,0,Boxing
1010,1.974272,1.57181625931263,0,Boxing
1011,2.176,1.74061126463413,0,Boxing
1012,2.382848,1.73712375133038,0,Boxing
1013,2.586624,1.79013373403549,0,Boxing
1014,2.818048,1.81175623004436,0,Boxing
1015,3.032064,1.76293121008873,0,Boxing
1016,3.244032,1.79187745742798,0,Boxing
1017,3.44576,1.86581245343685,0,Boxing
1018,3.634176,2.12528247206211,0,Boxing
1019,3.825664,2.50367623536587,0,Boxing
1020,4.020224,2.85033372073174,0,Boxing
1021,4.19328,3.13142620210648,0,Boxing
1022,4.378624,3.20919743614197,0,Boxing
1023,4.585472,3.30161617283821,0,Boxing
1024,4.800512,3.43414121274948,0,Boxing
1025,4.975616,3.56178377394676,0,Boxing
1026,5.159936,3.57643127660751,0,Boxing
1027,5.380096,3.63816004257202,0,Boxing
1028,5.573632,3.82962378458977,0,Boxing
1029,5.772288,3.90320998935699,0,Boxing
1030,5.963776,3.98167873935699,0,Boxing
1031,6.16448,4.07723623137474,0,Boxing
1032,6.351872,4.12780494146347,0,Boxing
1033,6.578176,4.14559119944572,0,Boxing
1034,6.77888,4.25126247339249,0,Boxing
1035,6.99392,4.2177825053215,0,Boxing
1036,7.175168,4.18360502128601,0,Boxing
1037,7.379968,4.28857871274948,0,Boxing
1038,7.58272,4.31926868348122,0,Boxing
1039,7.775232,4.1665161462307,0,Boxing
1040,7.990272,3.88925993614197,0,Boxing
1041,8.192,3.73615877394676,0,Boxing
1042,8.394752,3.66606001596451,0,Boxing
1043,8.59648,3.70756128458977,0,Boxing
1044,8.797184,3.90076875,0,Boxing
1045,9.004032,3.83520371274948,0,Boxing
1046,9.20576,3.89170124201775,0,Boxing
1047,9.403392,3.82160248403549,0,Boxing
1048,9.6,3.61409627394676,0,Boxing
1049,9.7792,3.56492252926826,0,Boxing
1050,9.962496,3.42542252926826,0,Boxing
1051,10.15296,3.50458879523277,0,Boxing
1052,10.356736,3.75150379257202,0,Boxing
1053,10.55232,3.88612131385803,0,Boxing
1054,10.776576,4.04619756917954,0,Boxing
1055,10.955776,4.12466631917954,0,Boxing
1056,11.164672,4.15431001596451,0,Boxing
1057,11.367424,4.08909373669624,0,Boxing
1058,11.565056,3.9848174946785,0,Boxing
1059,11.768832,4.02910869412422,0,Boxing
1060,11.984896,4.00888119678497,0,Boxing
1061,12.191744,4.23591752128601,0,Boxing
1062,12.371968,4.44691131119728,0,Boxing
1063,12.572672,4.48178631119728,0,Boxing
1064,12.763136,4.57908752660751,0,Boxing
1065,12.9536,4.67603998403549,0,Boxing
1066,13.181952,4.82077115421295,0,Boxing
1067,13.402112,4.97108245210648,0,Boxing
1068,13.58848,5.0952375,0,Boxing
1069,13.785088,5.08651875,0,Boxing
1070,13.989888,5.15522254257202,0,Boxing
1071,14.17216,5.21137131385803,0,Boxing
1072,14.388224,5.34982510643005,0,Boxing
1073,14.58688,5.37249377660751,0,Boxing
1074,14.787584,5.40074244146347,0,Boxing
1075,14.97088,5.54756615953445,0,Boxing
1076,15.177728,5.58732363824844,0,Boxing
1077,15.383552,5.83772614889145,0,Boxing
1078,15.599616,5.88201741485596,0,Boxing
1079,15.798272,5.86074364356995,0,Boxing
1080,15.996928,5.94653611164093,0,Boxing
1081,16.210944,5.98071372871399,0,Boxing
1082,16.41984,6.16310996274948,0,Boxing
1083,16.590848,6.30609754257202,0,Boxing
1084,16.805888,6.37828878192902,0,Boxing
1085,16.995328,6.45117740421295,0,Boxing
1086,17.197056,6.29982003192902,0,Boxing
1087,17.390592,6.21332991485596,0,Boxing
1088,17.589248,6.1707825053215,0,Boxing
1089,17.818624,6.07731762771606,0,Boxing
1090,18.021376,6.11463386707306,0,Boxing
1091,18.202624,6.03267767028809,0,Boxing
1092,18.408448,5.97548255853653,0,Boxing
1093,18.596864,5.9639737446785,0,Boxing
1094,18.787328,5.92456495742798,0,Boxing
1095,18.987008,5.96815870742798,0,Boxing
1096,19.173376,5.9814112446785,0,Boxing
1097,19.360768,5.95665002660751,0,Boxing
1098,19.555328,5.9148,0,Boxing
1099,19.781632,5.98873496274948,0,Boxing
1100,0.016384,0.179166666666667,16,Boxing
1101,0.23552,0.121250000596046,16,Boxing
1102,0.429056,0.150277775526047,16,Boxing
1103,0.644096,0.213333328068256,16,Boxing
1104,0.850944,0.264583328862985,16,Boxing
1105,1.028096,0.440416665871938,16,Boxing
1106,1.22368,0.747916680574417,16,Boxing
1107,1.416192,1.08333336512248,16,Boxing
1108,1.608704,1.51125003099442,16,Boxing
1109,1.783808,1.96750004291534,16,Boxing
1110,1.974272,2.29687499205271,16,Boxing
1111,2.176,2.53916664123535,16,Boxing
1112,2.382848,2.77208331425985,16,Boxing
1113,2.586624,2.89895831743876,16,Boxing
1114,2.818048,2.95562500953674,16,Boxing
1115,3.032064,3.02249999046326,16,Boxing
1116,3.244032,3.15583335558573,16,Boxing
1117,3.44576,3.24958335558573,16,Boxing
1118,3.634176,3.44062506357829,16,Boxing
1119,3.825664,3.64020843505859,16,Boxing
1120,4.020224,3.69541672070821,16,Boxing
1121,4.19328,3.74104169209798,16,Boxing
1122,4.378624,3.75312498410543,16,Boxing
1123,4.585472,3.75749996503194,16,Boxing
1124,4.800512,3.80687494277954,16,Boxing
1125,4.975616,3.90520830154419,16,Boxing
1126,5.159936,3.93041661580404,16,Boxing
1127,5.380096,4.00916659037272,16,Boxing
1128,5.573632,4.10916665395101,16,Boxing
1129,5.772288,4.18874998092651,16,Boxing
1130,5.963776,4.32854170799255,16,Boxing
1131,6.16448,4.38562507629395,16,Boxing
1132,6.351872,4.47270841598511,16,Boxing
1133,6.578176,4.6300000667572,16,Boxing
1134,6.77888,4.83083338737488,16,Boxing
1135,6.99392,5.11375009218852,16,Boxing
1136,7.175168,5.33291668891907,16,Boxing
1137,7.379968,5.50291676521301,16,Boxing
1138,7.58272,5.62270835240682,16,Boxing
1139,7.775232,5.69187501271566,16,Boxing
1140,7.990272,5.76604178746541,16,Boxing
1141,8.192,5.85062506993612,16,Boxing
1142,8.394752,5.98583351771037,16,Boxing
1143,8.59648,6.04750016530355,16,Boxing
1144,8.797184,6.07687508265177,16,Boxing
1145,9.004032,6.06645841598511,16,Boxing
1146,9.20576,6.0487499554952,16,Boxing
1147,9.403392,5.99854154586792,16,Boxing
1148,9.6,5.90083316167196,16,Boxing
1149,9.7792,5.86604153315226,16,Boxing
1150,9.962496,5.82208334604899,16,Boxing
1151,10.15296,5.87479181289673,16,Boxing
1152,10.356736,6.0208335240682,16,Boxing
1153,10.55232,5.99562520980835,16,Boxing
1154,10.776576,6.00375019709269,16,Boxing
1155,10.955776,6.0741668065389,16,Boxing
1156,11.164672,6.10958340962728,16,Boxing
1157,11.367424,6.23416665395101,16,Boxing
1158,11.565056,6.30958321889242,16,Boxing
1159,11.768832,6.35687481562297,16,Boxing
1160,11.984896,6.34999993642171,16,Boxing
1161,12.191744,6.34687490463257,16,Boxing
1162,12.371968,6.30958321889242,16,Boxing
1163,12.572672,6.27624991734823,16,Boxing
1164,12.763136,6.29124994277954,16,Boxing
1165,12.9536,6.29104172388713,16,Boxing
1166,13.181952,6.24541683197022,16,Boxing
1167,13.402112,6.27916688919067,16,Boxing
1168,13.58848,6.25270846684774,16,Boxing
1169,13.785088,6.31062510808309,16,Boxing
1170,13.989888,6.45875012079875,16,Boxing
1171,14.17216,6.4541667620341,16,Boxing
1172,14.388224,6.46791683832804,16,Boxing
1173,14.58688,6.45604184468587,16,Boxing
1174,14.787584,6.37875019709269,16,Boxing
1175,14.97088,6.3100001335144,16,Boxing
1176,15.177728,6.30375006993612,16,Boxing
1177,15.383552,6.25166673660278,16,Boxing
1178,15.599616,6.25874999364217,16,Boxing
1179,15.798272,6.30708332061768,16,Boxing
1180,15.996928,6.28666658401489,16,Boxing
1181,16.210944,6.35916649500529,16,Boxing
1182,16.41984,6.31729145050049,16,Boxing
1183,16.590848,6.23395811716716,16,Boxing
1184,16.805888,6.24562489191691,16,Boxing
1185,16.995328,6.1631249109904,16,Boxing
1186,17.197056,6.19666659037272,16,Boxing
1187,17.390592,6.29937493006388,16,Boxing
1188,17.589248,6.32479162216187,16,Boxing
1189,17.818624,6.3612499554952,16,Boxing
1190,18.021376,6.40270824432373,16,Boxing
1191,18.202624,6.38354161580404,16,Boxing
1192,18.408448,6.41749989191691,16,Boxing
1193,18.596864,6.40041656494141,16,Boxing
1194,18.787328,6.35729157129924,16,Boxing
1195,18.987008,6.31499993006388,16,Boxing
1196,19.173376,6.32249994277954,16,Boxing
1197,19.360768,6.36249990463257,16,Boxing
1198,19.555328,6.42333335876465,16,Boxing
1199,19.781632,6.45395838419596,16,Boxing
1200,0.018432,0.0126689189189189,8,Freeway
1201,0.237568,0.379476353928849,8,Freeway
1202,0.431104,0.499493238088247,8,Freeway
1203,0.646144,0.560684123554745,8,Freeway
1204,0.852992,0.744172302452294,8,Freeway
1205,1.030144,0.750675684696919,8,Freeway
1206,1.225728,0.758530417004147,8,Freeway
1207,1.41824,0.763851355861973,8,Freeway
1208,1.610752,0.769172294719799,8,Freeway
1209,1.785856,0.765287151207795,8,Freeway
1210,1.97632,0.75945944399447,8,Freeway
1211,2.178048,0.760557425988687,8,Freeway
1212,2.384896,0.76258445108259,8,Freeway
1213,2.588672,0.76570945817071,8,Freeway
1214,2.820096,0.772804054054054,8,Freeway
1215,3.034112,0.765287151207795,8,Freeway
1216,3.24608,0.750422284409807,8,Freeway
1217,3.447808,0.739527006407042,8,Freeway
1218,3.636224,0.734712819795351,8,Freeway
1219,3.827712,0.741638492893528,8,Freeway
1220,4.022272,0.752111480042741,8,Freeway
1221,4.195328,0.763175680830672,8,Freeway
1222,4.380672,0.770861490352734,8,Freeway
1223,4.58752,0.772550685985668,8,Freeway
1224,4.80256,0.774239865509239,8,Freeway
1225,4.977664,0.774070942724073,8,Freeway
1226,5.161984,0.761655407982904,8,Freeway
1227,5.382144,0.751858111974355,8,Freeway
1228,5.57568,0.741047311473537,8,Freeway
1229,5.774336,0.728969606193336,8,Freeway
1230,5.965824,0.721875010309993,8,Freeway
1231,6.166528,0.719679062430923,8,Freeway
1232,6.35392,0.718581080436707,8,Freeway
1233,6.580224,0.718581080436707,8,Freeway
1234,6.780928,0.721283780561911,8,Freeway
1235,6.995968,0.733192563056946,8,Freeway
1236,7.177216,0.746537157007166,8,Freeway
1237,7.382016,0.754729718775363,8,Freeway
1238,7.584768,0.763006741936142,8,Freeway
1239,7.77728,0.762499989690007,8,Freeway
1240,7.99232,0.763766878360027,8,Freeway
1241,8.194048,0.769679046965934,8,Freeway
1242,8.3968,0.775591215571842,8,Freeway
1243,8.598528,0.776689181456695,8,Freeway
1244,8.799232,0.777449317880579,8,Freeway
1245,9.00608,0.777787147341548,8,Freeway
1246,9.207808,0.78133444528322,8,Freeway
1247,9.40544,0.784628375156506,8,Freeway
1248,9.602048,0.780827709146448,8,Freeway
1249,9.781248,0.780067572722564,8,Freeway
1250,9.964544,0.775422308896039,8,Freeway
1251,10.155008,0.773479729085355,8,Freeway
1252,10.358784,0.777787163450911,8,Freeway
1253,10.554368,0.78023649550773,8,Freeway
1254,10.778624,0.78437500708812,8,Freeway
1255,10.957824,0.77829393180641,8,Freeway
1256,11.16672,0.775675676964425,8,Freeway
1257,11.369472,0.771706088169201,8,Freeway
1258,11.567104,0.772128379022753,8,Freeway
1259,11.77088,0.778547299874795,8,Freeway
1260,11.986944,0.78116555471678,8,Freeway
1261,12.193792,0.783699332056819,8,Freeway
1262,12.374016,0.780743247753865,8,Freeway
1263,12.57472,0.778885129335764,8,Freeway
1264,12.765184,0.780152018005783,8,Freeway
1265,12.955648,0.780405402183533,8,Freeway
1266,13.184,0.780574324968699,8,Freeway
1267,13.40416,0.783192579810684,8,Freeway
1268,13.590528,0.780067572722564,8,Freeway
